@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
10130,'2019/09/19 12:28:33:823',45,635.056152,308.355743,0.341988,728.299133,256.091797,19.361904,655.815979,256.191376,28.432171,560.688232,256.954224,30.444069,435.545471,261.110718,25.195177,1,1,1
10131,'2019/09/19 12:28:33:873',45,628.451294,319.7948,-0.193905,726.029785,270.973602,18.930691,653.835083,272.075989,28.182779,558.542664,272.558899,30.342522,433.973755,275.65332,25.285294,1,1,1
10132,'2019/09/19 12:28:33:923',45,622.433594,332.878662,-1.086853,720.889465,289.60437,18.742462,647.902893,291.78241,27.914875,552.095276,292.055237,29.982391,428.452423,293.510712,24.766228,1,1,1
10133,'2019/09/19 12:28:33:973',45,619.211914,337.959045,-1.844704,716.194092,298.813324,18.630255,641.449036,302.598511,27.752243,545.773193,303.437744,29.641874,423.337036,304.239441,24.231613,1,1,1
10134,'2019/09/19 12:28:34:024',45,617.457031,338.591797,-2.013462,714.622925,301.507111,18.583336,639.122681,305.375031,27.759792,543.224976,306.674347,29.61628,422.518707,308.347778,24.174479,1,1,1
10135,'2019/09/19 12:28:34:075',45,622.263306,338.591797,-1.824577,712.53125,305.716248,19.531363,633.7005,309.505249,28.318113,536.800537,310.844849,29.657576,419.950409,312.129791,23.590443,1,1,1
10136,'2019/09/19 12:28:34:123',45,616.201538,338.405457,-1.965786,708.270508,306.301392,19.38637,630.26709,309.541595,28.366909,533.322754,311.529083,29.878847,416.905762,314.105591,24.000845,1,1,1
10137,'2019/09/19 12:28:34:174',45,606.372314,338.000549,-2.241837,702.647278,304.361938,18.948898,628.480835,306.550354,28.179304,533.132507,307.564209,30.182844,413.532806,311.769226,24.852642,1,1,1
10138,'2019/09/19 12:28:34:224',45,603.265381,338.42865,-2.105446,699.682251,301.44696,19.088036,627.548767,302.815186,28.293438,533.248901,303.753693,30.44076,411.58844,308.806061,25.315966,1,1,1
10139,'2019/09/19 12:28:34:275',45,606.725159,333.588806,-2.011021,699.497681,297.417725,19.851913,627.112793,297.932007,28.873564,532.235962,298.898621,30.896175,410.502502,306.619934,25.49139,1,1,1
10140,'2019/09/19 12:28:34:321',45,606.641968,331.345184,-1.968254,698.842529,294.519226,20.10124,626.105591,295.232605,29.095968,531.053894,296.654114,31.076733,409.257202,304.530426,25.585749,1,1,1
10141,'2019/09/19 12:28:34:371',45,605.133728,327.440796,-1.078682,696.307251,287.752686,20.971983,622.777832,288.027222,29.893534,527.280701,290.156769,31.774065,405.534332,297.921265,26.13612,1,1,1
10142,'2019/09/19 12:28:34:421',45,602.187195,323.401184,0.372852,691.596191,278.570862,22.033358,617.284485,277.64209,30.831066,521.724915,279.145569,32.578259,400.059998,287.643127,26.84112,1,1,1
10143,'2019/09/19 12:28:34:471',45,593.999695,315.225525,2.776016,687.36499,262.150391,23.450766,612.089233,258.852448,32.015915,516.983582,259.890076,33.555107,395.150146,269.111786,27.704439,1,1,1
10144,'2019/09/19 12:28:34:521',45,613.110962,298.14624,3.627178,685.593811,245.269867,24.704052,609.901917,242.104462,33.050262,514.757751,243.56366,34.410637,393.098389,253.773361,28.401209,1,1,1
10145,'2019/09/19 12:28:34:572',45,641.64624,271.817078,2.692451,686.25061,225.116638,25.749557,610.519165,220.927521,33.993031,515.650024,221.597229,35.272831,393.670685,231.359955,29.250061,1,1,1
10146,'2019/09/19 12:28:34:621',45,644.933411,256.75708,3.640728,688.780151,205.505127,26.392368,613.894165,199.126068,34.57349,519.287048,197.845917,35.848091,396.526154,206.075775,29.971802,1,1,1
10147,'2019/09/19 12:28:34:672',45,645.179443,242.070435,3.257793,691.805664,189.054047,26.517347,617.570557,183.472076,34.79958,523.384216,183.24704,36.213181,400.295044,191.830994,30.49847,1,1,1
10148,'2019/09/19 12:28:34:722',45,654.832031,227.341431,2.520157,694.420044,177.756775,26.81156,620.018738,173.19455,35.109764,525.839844,173.882141,36.530727,403.008789,182.129761,30.739582,1,1,1
10149,'2019/09/19 12:28:34:775',45,653.665527,223.493683,2.595936,696.30603,173.413361,26.874979,622.928528,168.140869,35.280441,528.973022,168.9328,36.89045,405.585785,176.261627,31.319956,1,1,1
10150,'2019/09/19 12:28:34:825',45,645.2948,227.726929,3.276058,699.214966,177.150208,27.169621,628.331909,173.20816,35.879536,534.447571,173.922485,37.850922,410.047058,180.319,32.719303,1,1,1
10151,'2019/09/19 12:28:34:875',45,648.44165,234.886536,2.922955,703.741455,190.900848,27.034527,635.175293,188.144714,36.067059,541.704651,190.48233,38.474194,416.306122,197.772858,33.869877,1,1,1
10152,'2019/09/19 12:28:34:925',45,653.433838,257.720764,3.604984,707.748413,216.848724,27.751627,640.535461,214.192902,36.960373,547.047668,215.595825,39.56673,420.163422,219.93869,35.178562,1,1,1
10153,'2019/09/19 12:28:34:975',45,649.687256,279.350403,3.996422,708.857666,240.602112,27.687834,642.490723,239.691742,37.102325,549.448608,240.467651,39.846287,421.841736,243.019958,35.684235,1,1,1
10154,'2019/09/19 12:28:35:026',45,660.185791,296.866882,3.972862,711.961182,270.215088,27.778755,645.623901,272.110413,37.35466,552.772461,273.819214,40.194572,425.576416,277.499603,36.178993,1,1,1
10155,'2019/09/19 12:28:35:076',45,669.008545,315.209167,3.320629,713.892456,301.071594,27.622911,646.13501,305.457947,37.062016,552.707092,307.900818,39.712795,426.529114,310.197418,35.435471,1,1,1
10156,'2019/09/19 12:28:35:125',45,666.71637,333.204529,2.678699,712.070801,325.641785,26.999393,644.788696,331.447144,36.489235,551.314697,334.264832,39.228733,424.933502,336.446289,35.039085,1,1,1
10157,'2019/09/19 12:28:35:175',45,643.721252,368.332764,5.18911,712.139832,346.950104,26.121155,645.164307,353.751953,35.611069,551.273499,357.01886,38.381535,425.64151,357.881836,34.296448,1,1,1
10158,'2019/09/19 12:28:35:226',45,641.305481,374.742676,4.181583,710.950073,364.344116,25.313536,642.44519,374.12915,34.668407,547.815979,378.280182,37.231777,424.660889,377.191711,33.003498,1,1,1
10159,'2019/09/19 12:28:35:276',45,639.415649,388.249451,3.816929,706.425537,377.440338,25.02743,635.033569,387.636475,34.390244,539.234009,391.335754,36.78677,418.736328,391.249451,32.17408,1,1,1
10160,'2019/09/19 12:28:35:327',45,634.584534,394.001709,4.061897,701.440796,376.672058,25.033495,629.395142,386.379944,34.645317,534.205383,389.881592,37.129162,413.680847,392.035767,32.567577,1,1,1
10161,'2019/09/19 12:28:35:373',45,628.052856,386.074341,5.673206,694.710571,362.508545,26.409285,621.696228,370.021667,36.093254,527.12085,371.578308,38.540386,405.425018,373.554077,33.93898,1,1,1
10162,'2019/09/19 12:28:35:423',45,625.369202,368.492493,6.44323,691.877808,344.659973,27.510256,620.309937,349.280762,37.067207,525.335144,351.291168,39.511391,401.840485,354.212769,34.781193,1,1,1
10163,'2019/09/19 12:28:35:474',45,609.606812,360.415771,8.109859,690.136536,326.502777,28.30294,618.507751,329.773926,37.734062,523.486572,331.130493,40.086769,399.368347,334.384094,35.216759,1,1,1
10164,'2019/09/19 12:28:35:526',45,581.124207,338.039734,11.868549,689.780762,290.638428,29.74674,616.689697,292.95343,38.871929,521.201477,294.69455,40.896179,397.716309,299.806824,35.590401,1,1,1
10165,'2019/09/19 12:28:35:574',45,583.368042,311.794586,12.350773,684.284363,260.226379,30.078617,611.590698,262.135803,39.195068,516.487122,264.351685,41.230206,392.971344,271.915955,35.994602,1,1,1
10166,'2019/09/19 12:28:35:624',45,590.523743,293.230713,12.29631,677.234314,239.424133,30.510544,604.922607,238.739349,39.659725,510.122803,239.911621,41.761486,386.28067,247.963577,36.728889,1,1,1
10167,'2019/09/19 12:28:35:675',45,609.313171,268.249176,9.822769,663.547913,221.552643,31.218103,590.532104,218.945129,40.140972,495.56781,218.391724,42.028362,371.842102,224.397217,36.758141,1,1,1
10168,'2019/09/19 12:28:35:726',45,632.097656,250.574554,6.738625,651.405518,210.098999,31.823425,577.108032,207.917145,40.557022,481.91153,209.041962,42.245903,359.387299,217.014618,36.727268,1,1,1
10169,'2019/09/19 12:28:35:777',45,627.733398,240.202972,4.989777,632.361328,206.931183,32.084236,556.992188,204.050262,40.631577,461.554413,204.776276,42.111565,339.440948,213.235291,36.369324,1,1,1
10170,'2019/09/19 12:28:35:825',45,612.811279,247.105682,4.631844,611.479309,217.841187,31.972601,534.649963,215.492615,40.329384,439.409271,215.521271,41.524738,318.209412,223.210602,35.480423,1,1,1
10171,'2019/09/19 12:28:35:875',45,601.948853,265.293732,4.452488,598.06311,237.978546,31.946192,520.770813,233.543091,40.097752,425.775757,233.848663,41.16629,305.124451,239.724213,34.970943,1,1,1
10172,'2019/09/19 12:28:35:926',45,596.676147,277.934937,3.689819,590.85675,258.816071,31.561983,512.854553,256.968262,39.724182,418.029358,257.15686,40.69186,297.937225,262.485413,34.349983,1,1,1
10173,'2019/09/19 12:28:35:976',45,590.905518,302.875275,2.711727,587.593567,286.867767,30.718718,509.81897,285.081573,39.015266,415.084869,283.646301,40.078728,294.451477,286.928833,33.855484,1,1,1
10174,'2019/09/19 12:28:36:028',45,584.590637,317.727722,3.27673,587.968506,304.353516,29.732468,510.354462,304.78418,38.11763,415.328308,305.14505,39.264862,294.852051,308.777374,33.091324,1,1,1
10175,'2019/09/19 12:28:36:078',45,583.0271,326.857086,2.838814,589.430664,314.605835,29.0942,512.380859,316.233276,37.632782,417.26535,317.439392,38.932564,296.632263,321.704376,32.947052,1,1,1
10176,'2019/09/19 12:28:36:128',45,586.537964,332.872803,2.657955,591.918945,322.711243,28.83481,514.15271,325.082367,37.314816,418.966125,326.716431,38.519016,298.96283,331.176147,32.399948,1,1,1
10177,'2019/09/19 12:28:36:178',45,590.417603,335.352051,2.501305,595.43457,330.093323,28.668787,517.333069,333.821777,37.098091,421.832062,335.929352,38.242325,302.276642,339.820435,31.998775,1,1,1
10178,'2019/09/19 12:28:36:229',45,558.084167,364.067749,6.387825,597.793518,335.439087,28.260378,520.775635,338.776001,36.837605,425.343689,340.788605,38.167938,305.021606,344.765076,32.15699,1,1,1
10179,'2019/09/19 12:28:36:278',45,556.807068,367.312683,6.409115,599.053772,338.006104,28.130732,522.330505,341.147614,36.76403,426.886078,342.951599,38.154575,306.2276,346.436768,32.220444,1,1,1
10180,'2019/09/19 12:28:36:329',45,555.803711,368.656677,6.307148,599.848633,338.620605,28.004642,523.417603,341.9151,36.71032,428.037598,344.008606,38.163933,307.135712,347.297058,32.314537,1,1,1
10181,'2019/09/19 12:28:36:379',45,555.298706,369.561615,6.225529,600.80188,338.989868,27.909927,524.660156,342.356415,36.681328,429.342773,344.402496,38.201584,308.093933,348.039307,32.408562,1,1,1
10182,'2019/09/19 12:28:36:429',45,555.428711,369.893738,6.181965,601.395325,338.484711,27.880869,525.311584,341.772888,36.679836,429.890228,344.019958,38.218819,308.344299,347.944489,32.418671,1,1,1
10183,'2019/09/19 12:35:22:957',46,387.654022,328.465088,50.78833,338.974182,355.157104,47.987961,327.118164,364.741974,47.616615,297.926819,369.442505,46.090408,267.184875,364.063232,45.209026,1,0,0
10184,'2019/09/19 12:35:23:008',46,394.636444,326.182312,50.503105,334.233521,352.37854,48.344795,321.657227,361.684845,48.071365,292.042999,366.031067,46.585136,261.807007,360.197937,45.612183,1,0,0
10185,'2019/09/19 12:35:23:058',46,404.502441,326.628815,49.895916,330.447144,349.823364,48.806026,316.673218,358.811066,48.686367,286.406372,363.439697,46.923378,256.726593,357.15744,45.834694,1,0,0
10186,'2019/09/19 12:35:23:106',46,417.246826,325.097473,48.538456,325.000732,345.206238,49.416759,309.632202,354.295074,49.283051,278.670105,359.267914,47.288918,249.541245,352.860474,46.006413,1,0,0
10187,'2019/09/19 12:35:23:155',46,424.289124,320.726898,47.162167,321.312195,340.841064,49.579517,305.619263,350.119446,49.438778,274.25769,355.095642,47.561722,245.266754,349.155029,46.0798,1,0,0
10188,'2019/09/19 12:35:23:205',46,432.641052,313.116028,44.42997,319.431427,335.939636,49.228607,303.866791,345.083313,49.277679,271.707031,350.198608,47.715378,242.148666,345.30899,45.983727,1,0,0
10189,'2019/09/19 12:35:23:255',46,440.489899,304.37735,41.539845,319.683777,332.357117,49.360271,304.160309,341.477539,49.596371,271.49469,347.117981,48.191818,240.42128,342.790771,46.637768,1,0,0
10190,'2019/09/19 12:35:23:304',46,448.165619,293.871948,39.478729,315.782654,326.400635,49.67802,300.262878,335.657745,49.808594,268.085632,341.374634,48.268505,236.654984,336.954529,46.738155,1,0,0
10191,'2019/09/19 12:35:23:357',46,453.688141,285.246338,37.801647,314.050842,320.064667,50.494637,298.462677,329.39325,50.510323,266.457336,335.071594,49.042252,235.276108,330.729584,47.446102,1,0,0
10192,'2019/09/19 12:35:23:406',46,458.833801,278.503448,36.684685,313.809357,314.902405,51.009029,298.326294,324.232117,50.930965,266.278137,329.433472,49.53595,235.258682,324.780212,47.977261,1,0,0
10193,'2019/09/19 12:35:23:459',46,465.676697,274.127625,35.845196,315.086395,310.86673,51.179462,299.483154,319.938049,51.05452,267.299591,324.543823,49.649189,236.760391,319.392273,48.067474,1,0,0
10194,'2019/09/19 12:35:23:510',46,468.693848,273.023315,35.304012,316.771362,307.779236,51.470394,300.93158,316.721954,51.396576,268.602356,321.212738,50.001705,238.201065,315.892578,48.445812,1,0,0
10195,'2019/09/19 12:35:23:559',46,469.567749,272.401459,34.900494,317.523407,305.806,51.628807,301.409454,314.577545,51.614635,268.932434,319.047607,50.213554,238.653168,313.598267,48.647972,1,0,0
10196,'2019/09/19 12:35:23:608',46,472.001068,271.315674,34.711197,318.40329,301.694946,51.959663,301.329071,309.896484,52.151318,268.916931,315.255127,50.44305,239.172134,309.850372,48.708099,1,0,0
10197,'2019/09/19 12:35:23:662',46,474.713867,270.987793,34.757595,317.97876,297.322937,52.646385,298.973083,304.786285,52.996284,267.200439,312.070679,50.782211,238.011749,306.765991,48.903961,1,0,0
10198,'2019/09/19 12:35:23:709',46,477.055206,270.482544,34.370132,317.589508,292.763153,53.237789,296.578247,299.468201,53.637802,266.024292,309.218811,51.100574,237.042557,304.042786,49.205433,1,0,0
10199,'2019/09/19 12:35:23:760',46,479.295074,270.36264,34.45668,315.779327,287.883667,53.674679,293.457855,294.7771,54.088978,263.452576,305.5849,51.442783,234.940231,300.326843,49.450123,1,0,0
10200,'2019/09/19 12:35:23:809',46,480.756866,268.703247,34.35154,315.904266,282.566833,53.784576,292.041992,289.06073,54.209251,263.500427,302.541687,51.371078,235.097198,297.715179,49.586285,1,0,0
10201,'2019/09/19 12:35:23:875',46,481.030579,267.644653,34.266754,316.210876,279.585388,53.691494,291.290222,285.552612,54.230904,264.05838,301.43811,51.216846,235.228088,296.729736,49.668419,1,0,0
10202,'2019/09/19 12:35:23:926',46,481.118958,266.646912,34.274078,316.111847,276.137878,53.705769,290.032471,281.484924,54.534786,264.386353,300.202454,51.31525,235.183823,295.947906,49.75322,1,0,0
10203,'2019/09/19 12:35:23:977',46,480.979065,266.147827,34.289021,316.220245,273.91214,53.753471,289.133911,279.062073,54.726151,263.812134,299.049866,51.325024,234.38681,295.00473,49.801502,1,0,0
10204,'2019/09/19 12:35:24:026',46,477.746063,261.798096,34.527065,313.460419,274.330322,53.78429,285.169189,279.976196,54.51363,258.224274,297.953674,50.669167,228.982391,292.651001,49.239372,1,0,0
10205,'2019/09/19 12:35:24:075',46,475.457642,261.644745,34.664497,312.031158,274.158478,53.673931,282.950409,279.659302,54.371056,255.573578,297.801514,50.421371,227.216339,292.24054,48.625938,1,0,0
10206,'2019/09/19 12:35:24:124',46,475.487,261.277252,34.787392,312.19455,273.291565,53.702072,282.767731,278.723999,54.367889,255.94191,297.735901,50.303825,227.63324,292.114624,48.605148,1,0,0
10207,'2019/09/19 12:35:24:174',46,477.914764,260.519226,35.025951,312.621155,268.63855,53.92485,283.359955,274.25647,54.663528,259.424164,295.986328,51.022457,230.754639,291.612976,49.228558,1,0,0
10208,'2019/09/19 12:35:24:223',46,476.89917,259.613159,35.285137,310.334137,269.50351,53.964428,280.32959,274.439636,54.593975,254.446869,294.510529,50.590302,226.109451,288.848999,48.875629,1,0,0
10209,'2019/09/19 12:35:24:274',46,474.374176,258.288422,35.252888,307.442566,270.895386,53.588463,277.025574,275.254883,54.123615,248.938675,293.059631,49.541473,221.978333,285.926025,47.781475,1,0,0
10210,'2019/09/19 12:35:24:342',46,472.685608,257.130432,35.385757,306.773224,269.920258,53.450386,276.669647,274.409851,53.937202,247.879532,291.539795,49.011738,221.721222,283.920349,47.318043,1,0,0
10211,'2019/09/19 12:35:24:400',46,474.238861,254.807144,35.476059,310.032135,267.02887,53.305443,280.116119,272.074707,53.833744,252.896576,291.088959,48.896004,226.260345,284.371674,47.170853,1,0,0
10212,'2019/09/19 12:35:24:450',46,476.044006,253.850189,35.467003,314.923462,262.757751,53.755558,285.60791,268.479401,54.515099,261.18042,291.056213,50.188549,232.979355,286.107117,48.419796,1,0,0
10213,'2019/09/19 12:35:24:498',46,475.750854,249.082123,35.530998,315.661896,260.364746,54.14933,286.58374,266.428772,54.906387,264.092834,289.791687,50.738464,235.826126,285.756226,48.897068,1,0,0
10214,'2019/09/19 12:35:24:548',46,471.478607,245.44632,35.73666,314.180298,260.411072,54.39172,284.824921,266.311432,55.068405,262.148071,289.32312,50.85342,233.874329,284.930054,49.054829,1,0,0
10215,'2019/09/19 12:35:24:597',46,461.091797,240.563507,36.307865,313.118744,261.002319,54.473995,283.44696,266.592102,55.111732,259.465088,289.238525,50.967476,231.226303,284.378113,49.212238,1,0,0
10216,'2019/09/19 12:35:24:645',46,441.348785,227.91098,37.851822,313.61264,259.624359,54.478291,284.538635,265.986389,55.090694,264.200562,289.081604,51.565792,236.432404,286.972198,49.392727,1,0,0
10217,'2019/09/19 12:35:24:694',46,425.329315,218.957092,38.877098,312.480225,258.377655,54.768406,283.857422,265.238586,55.273987,264.139587,287.256409,51.898273,234.281723,285.06073,49.861164,1,0,0
10218,'2019/09/19 12:35:24:744',46,409.316437,215.937225,40.252876,310.793152,257.627686,54.90366,282.648071,264.657043,55.399925,262.63147,286.240997,52.273331,232.902618,284.493225,50.161301,1,0,0
10219,'2019/09/19 12:35:24:795',46,399.217224,214.874573,41.258224,309.7724,257.662415,54.90181,281.902924,264.805267,55.376537,261.396301,285.888367,52.321926,231.764053,284.196838,50.189407,1,0,0
10220,'2019/09/19 12:35:24:845',46,387.099213,216.12381,42.400932,306.203247,258.562378,54.79443,277.472046,264.585266,55.303112,252.40715,283.9151,52.099426,222.686432,280.403534,50.13139,1,0,0
10221,'2019/09/19 12:35:24:895',46,382.24408,216.163361,42.783962,304.84375,258.895691,54.695362,276.036957,264.769043,55.207649,249.797516,283.524536,51.930462,220.187851,279.490875,50.036568,1,0,0
10222,'2019/09/19 12:35:24:945',46,382.497009,215.30658,43.155643,302.454956,258.133667,54.757488,273.934723,264.001343,55.218735,247.212051,281.88855,51.941753,218.117615,277.667114,49.983299,1,0,0
10223,'2019/09/19 12:35:24:996',46,396.313629,217.775391,43.275627,296.272125,260.985352,54.265781,267.115234,265.251221,54.530132,235.939377,278.349731,50.76926,208.734161,271.174835,48.992702,1,0,0
10224,'2019/09/19 12:35:25:046',46,418.558258,225.553375,42.360939,292.741669,261.359467,54.269772,263.462036,264.815582,54.340736,231.378479,275.729675,50.235954,206.473236,267.391388,48.388771,1,0,0
10225,'2019/09/19 12:35:25:095',46,447.312805,238.125427,42.047592,293.873718,259.43512,55.185059,264.902527,262.981079,55.134403,234.73288,274.947937,50.692036,210.487869,266.778137,48.840206,1,0,0
10226,'2019/09/19 12:35:25:149',46,462.546997,253.38588,42.553013,295.394318,257.960419,55.509743,266.278839,261.060974,55.549797,236.230408,274.731934,51.119617,212.191986,266.883545,49.198654,1,0,0
10227,'2019/09/19 12:35:25:196',46,473.589844,266.016235,43.141468,297.399292,256.306641,55.920521,268.300201,259.40451,55.925446,238.089935,273.658051,51.526234,214.183945,266.00415,49.598492,1,0,0
10228,'2019/09/19 12:35:25:246',46,477.263489,272.368073,43.41151,298.395264,255.351669,56.20327,269.116211,258.56073,56.129299,238.837067,273.038574,51.654903,215.46875,265.631897,49.613281,1,0,0
10229,'2019/09/19 12:35:25:294',46,486.273071,277.98703,43.626476,304.473328,253.910629,56.306465,274.491943,257.044189,56.198914,244.742126,273.854736,51.76548,221.534729,267.386719,49.493732,1,0,0
10230,'2019/09/19 12:35:25:342',46,486.557129,288.025879,43.881615,308.02063,254.168411,56.462669,277.463196,255.767883,56.305031,245.021103,270.875183,51.698479,223.062943,263.10965,49.447418,1,0,0
10231,'2019/09/19 12:35:25:392',46,479.749695,299.9375,44.463875,314.024414,251.366669,56.327732,283.559387,250.746414,56.265919,246.679031,263.604218,51.942356,226.646164,254.805084,49.68523,1,0,0
10232,'2019/09/19 12:35:25:447',46,476.907379,304.169861,45.357994,323.354156,249.202942,56.140736,293.170776,247.932556,56.280098,253.501526,259.919434,52.299667,233.760284,250.91507,50.126362,1,0,0
10233,'2019/09/19 12:35:25:493',46,472.930969,306.493103,48.179161,329.759064,251.527695,55.610672,299.844666,249.878525,55.713272,259.529083,260.85437,51.932297,240.709335,251.844482,49.621834,1,0,0
10234,'2019/09/19 12:35:25:543',46,452.538452,294.67923,52.734676,330.299133,252.546112,55.377102,301.729736,249.663864,55.706326,261.304993,258.171204,52.153866,241.596252,251.789047,49.516506,1,0,0
10235,'2019/09/19 12:35:25:594',46,448.811798,284.009857,52.177353,331.536621,249.939896,54.65274,303.318726,247.467484,55.2813,262.598938,255.140625,52.06292,239.187103,247.736282,49.852169,1,0,0
10236,'2019/09/19 12:35:25:644',46,447.968781,273.428162,48.964226,332.828552,243.561707,53.439915,304.66272,242.466736,54.413803,261.48175,251.630173,51.233086,235.55809,244.010925,49.567066,1,0,0
10237,'2019/09/19 12:35:25:693',46,439.570831,267.51178,49.314301,333.449097,239.969757,53.71928,304.152039,240.253143,54.667744,259.275482,251.891022,50.765343,232.825882,243.735565,49.512936,1,0,0
10238,'2019/09/19 12:35:25:746',46,412.845337,259.918335,49.918091,328.744629,237.922729,53.281258,299.987732,239.030792,54.413372,254.347931,253.273132,50.084469,226.93895,244.873611,49.313656,1,0,0
10239,'2019/09/19 12:35:25:797',46,396.476074,256.539307,50.379929,328.266296,237.169495,52.954918,299.990448,238.624481,54.210854,254.061371,253.645752,49.916225,225.838882,245.696518,49.192165,1,0,0
10240,'2019/09/19 12:35:25:846',46,378.224396,255.556046,51.103344,328.020325,236.63266,52.880623,299.78302,238.230957,54.123768,253.875046,253.403305,49.812363,225.559113,245.554977,49.119942,1,0,0
10241,'2019/09/19 12:35:25:897',46,363.585876,253.830215,51.121067,327.381348,236.011169,52.634014,299.291351,238.701599,53.834793,253.09642,253.515091,49.399227,224.51709,245.713776,49.042431,1,0,0
10242,'2019/09/19 12:35:25:946',46,348.744385,251.21785,51.75951,315.146667,246.601349,50.410213,289.66156,252.848694,50.627121,252.679977,255.280182,49.304817,223.620087,248.289169,48.80896,1,0,0
10243,'2019/09/19 12:35:25:996',46,339.979279,250.404312,52.586403,313.943665,249.722778,49.663391,291.093658,254.198898,50.294563,255.176117,254.973419,49.282482,226.318024,248.210724,48.574913,1,0,0
10244,'2019/09/19 12:35:26:048',46,330.147614,243.641968,55.25288,318.860291,243.317108,51.343773,295.056793,247.373703,51.44751,259.989685,247.611496,50.06813,233.667419,239.235168,49.876476,1,0,0
10245,'2019/09/19 12:35:26:097',46,332.69986,246.723618,56.656391,318.987549,246.480667,52.137886,293.576172,251.505753,51.259666,260.600616,250.806442,50.146095,234.902115,242.206024,50.114143,1,0,0
10246,'2019/09/19 12:35:26:148',46,372.274902,255.675369,56.206909,322.607086,256.236267,51.514683,296.278809,262.157898,50.111465,264.445709,261.290039,49.61805,237.471786,253.942276,49.223785,1,0,0
10247,'2019/09/19 12:35:26:198',46,442.629272,248.365677,49.670559,343.80481,255.877304,49.863388,321.159729,262.255676,49.867542,287.296021,263.928284,49.612045,260.302002,257.296478,50.694847,1,0,0
10248,'2019/09/19 12:35:26:248',46,457.506165,213.853638,38.632668,348.640045,234.749939,47.095406,334.409271,241.764801,48.579552,304.252686,247.513123,49.457935,273.210999,244.726395,50.162506,1,0,0
10249,'2019/09/19 12:35:26:299',46,454.008179,206.536133,35.633072,348.674438,230.237396,46.796482,337.823029,235.692108,48.856735,308.320984,242.242279,49.990234,275.713135,241.597351,50.583435,1,0,0
10250,'2019/09/19 12:35:26:349',46,447.80838,198.402649,33.744465,351.411621,226.736053,47.103996,341.364868,230.578674,49.501373,310.3396,238.614349,50.381615,277.428558,238.737762,51.005749,1,0,0
10251,'2019/09/19 12:35:26:398',46,440.662964,190.782227,33.830086,352.884277,224.767517,47.532139,342.818024,227.731781,50.14193,311.370667,235.865601,51.011616,277.326569,237.340485,51.286411,1,0,0
10252,'2019/09/19 12:35:26:446',46,436.362915,186.359344,34.943222,355.512451,221.324432,49.113987,342.402405,225.816223,51.403259,309.322174,233.572662,52.050533,274.647705,235.367096,51.956196,1,0,0
10253,'2019/09/19 12:35:26:495',46,441.07132,184.469849,37.394787,355.922363,219.962555,50.872143,339.874207,225.152008,52.812836,305.487579,231.972107,53.113518,270.269012,232.866547,52.69767,1,0,0
10254,'2019/09/19 12:35:26:546',46,428.840302,189.542389,46.401093,350.405975,219.403656,52.093552,332.389893,223.911804,53.955154,297.207428,229.95462,53.834438,262.312439,229.930023,52.97142,1,0,0
10255,'2019/09/19 12:35:26:599',46,390.586884,210.960693,55.019779,333.190002,229.699768,53.722519,311.558411,233.657654,54.980522,276.364288,238.076904,53.815014,243.503036,235.625854,52.190186,1,0,0
10256,'2019/09/19 12:35:26:647',46,348.638977,227.73288,58.033478,315.098907,237.166534,54.124241,291.128235,240.532654,54.729744,257.541046,243.740143,52.465122,227.941345,239.351318,50.287193,1,0,0
10257,'2019/09/19 12:35:26:697',46,344.682526,241.460358,57.864246,316.401184,245.799301,53.642937,291.936279,249.701111,53.999573,257.768494,250.499069,52.020611,228.370514,245.759033,49.701561,1,0,0
10258,'2019/09/19 12:35:26:746',46,379.139496,250.430634,56.967369,325.666199,250.685333,53.129314,302.22757,251.557663,54.46011,265.806641,252.603516,52.549866,235.532822,249.190598,49.829422,1,0,0
10259,'2019/09/19 12:35:26:796',46,434.013611,246.803101,52.289902,339.801178,237.415436,53.966415,314.143799,241.035614,55.03561,274.281952,244.376541,53.741043,240.962875,246.436386,50.781204,1,0,0
10260,'2019/09/19 12:35:26:847',46,456.918182,235.168579,49.880768,349.811371,228.488953,54.665329,324.773865,234.845947,55.821449,285.74469,243.171906,54.756325,250.382477,245.699524,52.640816,1,0,0
10261,'2019/09/19 12:35:26:897',46,446.964996,238.416779,52.339931,341.977386,228.129578,55.198215,315.009277,233.978088,56.045792,276.282379,241.861176,54.580467,242.05397,243.007935,52.324596,1,0,0
10262,'2019/09/19 12:35:26:947',46,436.461548,242.08905,54.92453,335.698029,228.750793,55.440331,307.326263,233.233429,56.049698,269.422241,241.258636,54.162865,236.976395,242.032104,51.512936,1,0,0
10263,'2019/09/19 12:35:26:997',46,458.186829,241.044464,51.549774,344.579773,229.608917,54.584496,316.963806,234.632111,55.505695,278.378632,242.753448,54.150913,243.840256,244.926697,51.774384,1,0,0
